"title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","url","categoryName"
"Lembongan watersport","4.6","498","Mangrove Beach, Jungutbatu village, Nusa Lembongan, Kecamatan:","Kabupaten Klungkung","Bali","ID","http://www.lembonganwatersport.com/","+62 811-3943-399","Tujuan Wisata","Agen Tur Kano & Kayak","Pusat Menyelam","Restoran","Biro Wisata","Penyelenggara Perjalanan","Pusat Informasi Pariwisata",,,,"https://www.google.com/maps/search/?api=1&query=Lembongan%20watersport&query_place_id=ChIJZWTjCnxt0i0RtUonNqarvcQ","Tujuan Wisata"
"Bali Exotic Marine Park","4.5","1212","Jl. Bali Eksotik No.8","Kota Denpasar","Bali","ID","http://www.balidolphinmarinepark.com/","+62 853-3883-3678","Tujuan Wisata","Layanan Penyelamatan Hewan","Kebun Binatang",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bali%20Exotic%20Marine%20Park&query_place_id=ChIJf9ehV5pB0i0RNwxjWAJ05kU","Tujuan Wisata"
"Waterblow","4.4","9826",,"Kabupaten Badung","Bali","ID",,"","Tujuan Wisata","Taman",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Waterblow&query_place_id=ChIJmRTfT9ZC0i0RRB_NXwb5P2k","Tujuan Wisata"
"Angel's Billabong","4.5","5563","7C8X+HHX","Kabupaten Klungkung","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Angel's%20Billabong&query_place_id=ChIJC7KcfoFv0i0ReRXz2tOmixY","Tujuan Wisata"
"Kawasan Pariwisata Nusa Dua","4.6","212","Kawasan BTDC Area, Jl. Nusa Dua","Kabupaten Badung","Bali","ID",,"+62 361 771010","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Kawasan%20Pariwisata%20Nusa%20Dua&query_place_id=ChIJ4_8LOiZD0i0Rs6MSGkwcuv0","Tujuan Wisata"
"Bali Bravo Trips and Attractions (Tours, Travels, Trips, Activities, Attractions, Excursions, Tickets, SimCard)","4.9","61","Jl. Pantai Mengiat No.3","Kabupaten Badung","Bali","ID","https://balibravotrips.com/","+62 823-4069-3389","Tujuan Wisata","Pusat Olahraga Petualangan","Pusat Menyelam","Rafting","Biro Wisata","Pusat Informasi Pariwisata","Taman Margasatwa dan Safari",,,,"https://www.google.com/maps/search/?api=1&query=Bali%20Bravo%20Trips%20and%20Attractions%20(Tours%2C%20Travels%2C%20Trips%2C%20Activities%2C%20Attractions%2C%20Excursions%2C%20Tickets%2C%20SimCard)&query_place_id=ChIJh55oZgBD0i0RAyJ6GEQF8Zk","Tujuan Wisata"
"Bali Bravo Activities And Attractions (Tours, Travels, Trips, Activities, Attractions, Excursions, Tickets, SimCard)",,,"Jl. Raya Nusa Dua Selatan","Kabupaten Badung","Bali","ID","https://balibravotrips.com/","+62 823-4068-3389","Tujuan Wisata","Pusat Olahraga Petualangan","Pusat Menyelam","Rafting","Biro Wisata","Pusat Informasi Pariwisata","Taman Margasatwa dan Safari",,,,"https://www.google.com/maps/search/?api=1&query=Bali%20Bravo%20Activities%20And%20Attractions%20(Tours%2C%20Travels%2C%20Trips%2C%20Activities%2C%20Attractions%2C%20Excursions%2C%20Tickets%2C%20SimCard)&query_place_id=ChIJKegYosVd0i0RDV2OtT3F1aE","Tujuan Wisata"
"Penida tour island",,,"Jalan atuh beach","Sampalan","Bali","ID",,"+62 857-3810-0640","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Penida%20tour%20island&query_place_id=ChIJUf5RyaB30i0ReqhcgNUz-Pk","Tujuan Wisata"
"Dolphins Point Tourist Park","5","7","6JHH+9JF, Gang Kuda Laut","Kota Denpasar","Bali","ID",,"+62 878-6171-2814","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dolphins%20Point%20Tourist%20Park&query_place_id=ChIJ46jPPJB30i0RPcawCRI3w9I","Tujuan Wisata"
"Bali Paradise Tour",,,"Jl. Batuyang Gg. Anggrek","Kabupaten Gianyar","Bali","ID","https://www.facebook.com/baliparadise1710/","+62 859-3838-3222","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bali%20Paradise%20Tour&query_place_id=ChIJvfwqlnc_0i0RAAtUo-0STvQ","Tujuan Wisata"
"Crystal Bay Dive Site","4.4","59","7FP4+5J4","Kabupaten Klungkung","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Crystal%20Bay%20Dive%20Site&query_place_id=ChIJuzgJlu1v0i0R40UUAUirBpk","Tujuan Wisata"
"Taman Inspirasi Mertasari","4.4","1287","No., Jl. Pengembak No.44","Kota Denpasar","Bali","ID",,"","Tujuan Wisata","Taman","Taman bermain",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Taman%20Inspirasi%20Mertasari&query_place_id=ChIJhTrb3ZlB0i0RloULjHV5Yfc","Tujuan Wisata"
"Puri Agung Denpasar","4.7","148","Jl. Veteran No.62","Kota Denpasar","Bali","ID","http://puriagungdenpasar.com/","+62 812-4615-7579","Tujuan Wisata","Pura",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Puri%20Agung%20Denpasar&query_place_id=ChIJiW81E55A0i0RmL0PgzgsgbU","Tujuan Wisata"
"Nusa lembongan tour-Nyoman tours",,,"nusa lembongan, Jl. Jungutbatu","Kabupaten Klungkung","Bali","ID","https://nyomantours.wixsite.com/mysite","+62 887-3969-564","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Nusa%20lembongan%20tour-Nyoman%20tours&query_place_id=ChIJjcqfZhtt0i0R2WfNdAQ3_mo","Tujuan Wisata"
"Asey Ubud tour","5","3","F74F+52F, Jl. Cempaka","Kabupaten Gianyar","Bali","ID",,"+62 812-3745-7132","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Asey%20Ubud%20tour&query_place_id=ChIJESbsbQA90i0RsPHtkBjMvLA","Tujuan Wisata"
"Jack Bali Tour","4.9","9","Jl. Ceningan sari","Kota Denpasar","Bali","ID","https://msha.ke/jackbalitour","+62 857-3810-0640","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Jack%20Bali%20Tour&query_place_id=ChIJQ39-gd9B0i0RC41f7vAG7DA","Tujuan Wisata"
"Jogglo Viewpoint","4.9","38","6JGC+2HQ","Kabupaten Klungkung","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Jogglo%20Viewpoint&query_place_id=ChIJi-yp_MV30i0Rmh9ZMqSgITQ","Tujuan Wisata"
"Bali Bravo Tours And Attractions (Tours, Travels, Trips, Activities, Attractions, Excursions, Tickets, SimCard)",,,"Jl. ℗ Pantai Nusa Dua","Kabupaten Badung","Bali","ID","https://balibravotrips.com/","+62 823-4069-3389","Tujuan Wisata","Pusat Olahraga Petualangan","Pusat Menyelam","Rafting","Biro Wisata","Pusat Informasi Pariwisata","Taman Margasatwa dan Safari",,,,"https://www.google.com/maps/search/?api=1&query=Bali%20Bravo%20Tours%20And%20Attractions%20(Tours%2C%20Travels%2C%20Trips%2C%20Activities%2C%20Attractions%2C%20Excursions%2C%20Tickets%2C%20SimCard)&query_place_id=ChIJfctzagBD0i0RAuY-rXwqs6Q","Tujuan Wisata"
"Puyung Beach","4.5","128","7FH3+W98","Kabupaten Klungkung","Bali","ID",,"+62 815-2910-1181","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Puyung%20Beach&query_place_id=ChIJiavsaAxu0i0RpGzv9E4RCrY","Tujuan Wisata"
"Rangkan river natural tourism","5","1","97MX+9V6","Kabupaten Gianyar","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Rangkan%20river%20natural%20tourism&query_place_id=ChIJ-Vm3EsIV0i0RLQI_AmgK5lo","Tujuan Wisata"
"Pantai Karang","4.6","6624","8748+HJC, Jl. Pantai Karang","Kota Denpasar","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Pantai%20Karang&query_place_id=ChIJ1ZQiO1cU0i0RzqlWrodpMTM","Tujuan Wisata"
"Bagustourbali.com - tour Bali and travelling",,,"F83C+48X, Jl. Udayana II","Kabupaten Gianyar","Bali","ID","http://bagustourbali.com/","+62 812-2822-2112","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bagustourbali.com%20-%20tour%20Bali%20and%20travelling&query_place_id=ChIJ9ftpUQAX0i0R9ok_DSxhTWU","Tujuan Wisata"
"Rural Charms Of Bali Tour","5","6","Jl. Ir. Sutami No.5","Kabupaten Gianyar","Bali","ID","https://kura2bus.com/tours/rural-charms-of-bali-tour","+62 896-9369-8757","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Rural%20Charms%20Of%20Bali%20Tour&query_place_id=ChIJBUajC0oX0i0RHv3LGtPezsc","Tujuan Wisata"
"Museum Nyoman Gunarsa","4.5","161","Jl. Pertigaan Banda No. 1, Takmung, Banjarangkan","Kabupaten Klungkung","Bali","ID",,"+62 366 22255","Museum","Tujuan Wisata",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Museum%20Nyoman%20Gunarsa&query_place_id=ChIJn8ZB7lkR0i0RBA0AIrexw7s","Museum"
"Museum Kertagosa","4.7","83","Jl. Anggrek No.20","Kabupaten Klungkung","Bali","ID",,"+62 823-3990-9966","Museum","Tujuan Wisata",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Museum%20Kertagosa&query_place_id=ChIJm27KeGoR0i0R-Rp0R6VpQT4","Museum"
"Br. Pancoran","4.5","15","CCW4+V6M","Kabupaten Klungkung","Bali","ID",,"","Museum",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Br.%20Pancoran&query_place_id=ChIJNQGzHGER0i0Rui3par0lCzI","Museum"
"Museum Semarajaya","4.6","41","FC73+Q28, Jl. Untung Suropati","Kabupaten Klungkung","Bali","ID",,"","Museum","Tujuan Wisata",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Museum%20Semarajaya&query_place_id=ChIJxTkyURUR0i0R662gaDwqh_k","Museum"
"Desa Wisata Kamasan","4.6","36","Jalan mahudara Gg. Laksitananta No.1","Kabupaten Klungkung","Bali","ID",,"","Museum","Tujuan Wisata",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Desa%20Wisata%20Kamasan&query_place_id=ChIJn0ysR2YR0i0RQ1tE67E-DyI","Museum"
"""Manyika"" museum & gallery","3.7","7","8H93+HCR","Kabupaten Klungkung","Bali","ID",,"","Museum",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=%22Manyika%22%20museum%20%26%20gallery&query_place_id=ChIJ7ZDenJFz0i0R-_kaxmPk9lc","Museum"
"TANGKODAN CITY",,,"FC4R+PCP","Kabupaten Klungkung","Bali","ID",,"","Museum",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=TANGKODAN%20CITY&query_place_id=ChIJcfLNar8R0i0R-VVQe3HDeBg","Museum"
"Museum bali","4.5","4","Jl. Pepaya I No.99X","Kabupaten Klungkung","Bali","ID",,"","Museum",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Museum%20bali&query_place_id=ChIJc2f-JSkX0i0RwvDP4lpWVwM","Museum"
"Paibon Arya Kenceng","5","2","7GP5+RX6, Unnamed Road","Kabupaten Klungkung","Bali","ID",,"+62 813-3874-5609","Museum",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Paibon%20Arya%20Kenceng&query_place_id=ChIJRyMzMYZx0i0RVafNdeN-bqY","Museum"
"Pura Jumpayah (Dukuh Segening)","4.5","2","CCJV+WJG","Kabupaten Klungkung","Bali","ID",,"","Museum",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Pura%20Jumpayah%20(Dukuh%20Segening)&query_place_id=ChIJAd5J7pMT0i0R26Y2czxg6VQ","Museum"
"Museum Subak Masceti","4.6","67","C84W+P57, Jl. Pantai Masceti","Kabupaten Gianyar","Bali","ID",,"","Museum",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Museum%20Subak%20Masceti&query_place_id=ChIJs-XXVloU0i0RvOVvAN4p7vw","Museum"
"Mulia Museum",,,"FC82+24M","Kabupaten Klungkung","Bali","ID","http://ontheroad2bali.wordpress.com/","+62 366 21123","Museum",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Mulia%20Museum&query_place_id=ChIJO9KwHSwR0i0REiD7fN0_gd0","Museum"
"Pura Taman Panca Tirta",,,,"Kabupaten Klungkung","Bali","ID",,"","Museum",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Pura%20Taman%20Panca%20Tirta&query_place_id=ChIJx2TZDGQR0i0R9jaJ3cPokxk","Museum"
"Pura Penataran Batu Lepang Kamasan","4.9","20","Depan Pura Nataran Batu Lepang, Jl. Taman","Kabupaten Klungkung","Bali","ID",,"","Museum","Pura",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Pura%20Penataran%20Batu%20Lepang%20Kamasan&query_place_id=ChIJK1lKAmQR0i0R0M7_nNTuEOA","Museum"
"Klungkung Royal Palace","4.5","203","Klungkung Royal Palace, JL. Diponegoro, Semarapura Kangin, 80751 Bali, Indonesia","Kabupaten Klungkung","Bali","ID","http://www.balitravelhub.com/attractions/klungkung-royal-palace/","","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Klungkung%20Royal%20Palace&query_place_id=ChIJ723cqmwR0i0RlxUQK--WAks","Tujuan Wisata"
"Museum Arkeologi","4.6","95","F7JV+563","Kabupaten Gianyar","Bali","ID",,"","Museum",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Museum%20Arkeologi&query_place_id=ChIJKe9omrcX0i0R60V-3HiE-KE","Museum"
"Museum Seni Batuan","4.3","107","C77J+P3F","Kabupaten Gianyar","Bali","ID",,"+62 812-3995-953","Museum Seni Modern",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Museum%20Seni%20Batuan&query_place_id=ChIJuTGazyE-0i0RtVPKvDMwGWc","Museum Seni Modern"
"KEBON VINTAGE CARS BALI Classic Cars Museum","4.7","1293","Jl. Tegal Harum No.13","Kota Denpasar","Bali","ID",,"+62 818-0864-1111","Museum","Kafe","Restoran",,,,,,,,"https://www.google.com/maps/search/?api=1&query=KEBON%20VINTAGE%20CARS%20BALI%20Classic%20Cars%20Museum&query_place_id=ChIJ2XkpGghA0i0RI_bG3blIIfw","Museum"
"Trans Studio Theme Park Bali","4.5","5927","Jl. Imam Bonjol No.440","Kota Denpasar","Bali","ID","https://www.transstudiobali.com/","+62 361 6203888","Taman Hiburan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Trans%20Studio%20Theme%20Park%20Bali&query_place_id=ChIJqyDppb1H0i0RICpICEa3WBM","Taman Hiburan"
"Wisata Tirta Srinadi","4","696","Br. Minggir","Kabupaten Klungkung","Bali","ID",,"+62 366 25750","Taman Rekreasi Air","Kolam Renang Umum","Tujuan Wisata",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Wisata%20Tirta%20Srinadi&query_place_id=ChIJJ9r_ytoT0i0RO68dXnpiCI4","Taman Rekreasi Air"
"Waterbom Bali","4.7","18055","Jl. Kartika Plaza","Kabupaten Badung","Bali","ID","https://waterbom-bali.com/","+62 361 755676","Taman Rekreasi Air","Wahana Taman Hiburan","Tujuan Wisata",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Waterbom%20Bali&query_place_id=ChIJ34KP7qNG0i0RpX9A85PWkRI","Taman Rekreasi Air"
"The Amazing Taman Safari Bali","4.5","23933","Jl. Prof. Dr. Ida Bagus Mantra No.19","Kabupaten Gianyar","Bali","ID","https://tamansafari.com/taman-safari-bali/","+62 361 950000","Kebun Binatang","Taman Hiburan","Taman Margasatwa dan Safari",,,,,,,,"https://www.google.com/maps/search/?api=1&query=The%20Amazing%20Taman%20Safari%20Bali&query_place_id=ChIJOX0fuEYU0i0R7FQubHicszQ","Kebun Binatang"
"AeroXSpace Adventure","4.8","2648","Jl. Bypass Ngurah Rai No.999","Kota Denpasar","Bali","ID","http://www.aeroxspace.id/","+62 878-1699-1999","Pusat Hiburan","Pusat Olahraga Petualangan","Taman Hiburan",,,,,,,,"https://www.google.com/maps/search/?api=1&query=AeroXSpace%20Adventure&query_place_id=ChIJb3ZsMABB0i0RUyfWCQbD8xI","Pusat Hiburan"
"Keramas Park","4.2","1339","Jl. Maruti","Kabupaten Gianyar","Bali","ID",,"+62 812-3988-9988","Taman Rekreasi Air",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Keramas%20Park&query_place_id=ChIJozizjs0V0i0R_-sKWzeSgtw","Taman Rekreasi Air"
"Krisna Funtasticland","4.3","4263",,"Kabupaten Buleleng","Bali","ID","http://krisnafuntasticland.com/","+62 817-4757-668","Tujuan Wisata","Taman bermain","Taman Hiburan",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Krisna%20Funtasticland&query_place_id=ChIJEU9nwVSD0S0RGn_P6OQOseo","Tujuan Wisata"
"Nusa Penida Tour Agency + Fast Boat","5","1",,"Kabupaten Klungkung","Bali","ID",,"+62 859-5261-9994","Biro Wisata","Tujuan Wisata","Taman Rekreasi Air",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Nusa%20Penida%20Tour%20Agency%20%2B%20Fast%20Boat&query_place_id=ChIJxRd-zpNx0i0RNghsDXWghjc","Biro Wisata"
"Kemenuh Waterpark","4.4","212","Jl. Ir, Soetami, Br. Kemenuh Kelod","Kabupaten Gianyar","Bali","ID","https://linktr.ee/kemenuhtourismobject","+62 811-3801-2266","Taman Rekreasi Air",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Kemenuh%20Waterpark&query_place_id=ChIJt-KIMEUV0i0R4j5NXw1Rkf0","Taman Rekreasi Air"
"waterboom sidembunut","4.3","689","Jl. Erlangga","Kabupaten Bangli","Bali","ID",,"+62 822-3700-2003","Taman Rekreasi Air","Tujuan Wisata",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=waterboom%20sidembunut&query_place_id=ChIJncRHBY8Z0i0RrswExj-Ku3g","Taman Rekreasi Air"
"Ubud Jungle Swing","4.4","233","Jl. Raya Tegallalang","Kabupaten Gianyar","Bali","ID","http://www.ubudjungleswing.com/","+62 877-7666-6162","Taman Hiburan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Ubud%20Jungle%20Swing&query_place_id=ChIJz8TEIQwj0i0RN-8MMwBEYi0","Taman Hiburan"
"Aloha Ubud Swing","4.7","11876","Jl. Raya Tegallalang","Kabupaten Gianyar","Bali","ID","https://alohaubudswing.com/","+62 819-9933-3462","Taman Hiburan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Aloha%20Ubud%20Swing&query_place_id=ChIJpUl7PSsj0i0RnRoc7IiThWU","Taman Hiburan"
"G Swing Bali","5","2066","Jl. Pantai Batu Mejan No.9","Kabupaten Badung","Bali","ID","http://www.gswingbali.com/","+62 878-6222-1188","Taman Hiburan","Wahana Taman Hiburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=G%20Swing%20Bali&query_place_id=ChIJ1fEapaQ50i0RLOREwmJE3mE","Taman Hiburan"
"Padawareg Recretional and education park","5","2","Jl. Pejeng Kaja - Tampak Siring Jl. Raya Tampaksiring No.18","Kabupaten Gianyar","Bali","ID",,"+62 821-4507-8298","Taman Hiburan","Taman",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Padawareg%20Recretional%20and%20education%20park&query_place_id=ChIJlYdqES4Z0i0Rz4YapTdaD-E","Taman Hiburan"
"Mangrove Stop","4.1","103","Unnamed Road,","Kabupaten Klungkung","Bali","ID",,"+62 812-3897-995","Kafe","Taman Rekreasi Air",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Mangrove%20Stop&query_place_id=ChIJPYEmg3pt0i0RGK9RtPb1rRQ","Kafe"
"Bali Family Hangout","4.5","210","Jl. Katik Lantang","Kabupaten Gianyar","Bali","ID","https://balifamilyhangout.com/","+62 878-6320-4953","Taman Hiburan","Taman bermain","Tempat Penitipan Anak","Taman Bermain Dalam Ruangan","Kolam renang luar ruangan","Kelompok Bermain","Kolam Renang",,,,"https://www.google.com/maps/search/?api=1&query=Bali%20Family%20Hangout&query_place_id=ChIJ9-uVdBY90i0RpEW4buDhIVc","Taman Hiburan"
"Bunda playground bali","5","1","Jl. Raya Gentong","Kabupaten Gianyar","Bali","ID",,"+62 812-3760-6373","Taman Hiburan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bunda%20playground%20bali&query_place_id=ChIJ0Rt7c8gj0i0RKYQCsX2gjiA","Taman Hiburan"
"Kolam renang Citraland","4.4","3398","CitraLand Denpasar, Jl. Cargo Permai","Kota Denpasar","Bali","ID","https://linktr.ee/Citralandwaterparkdps","+62 361 4714830","Taman Rekreasi Air","Kompleks Kolam Renang","Pusat Hiburan Anak-Anak","Taman bermain","Kolam Renang Umum","Klub Renang","Fasilitas Renang","Instruktur Renang","Kolam Renang","Tujuan Wisata","https://www.google.com/maps/search/?api=1&query=Kolam%20renang%20Citraland&query_place_id=ChIJqZ1qazQ_0i0RlSSmznZwXpE","Taman Rekreasi Air"
"JEMBATAN KACA BALI BLANGSINGA","4.8","3586","Jl. Raya Blangsinga","Kabupaten Gianyar","Bali","ID",,"+62 822-8289-8888","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=JEMBATAN%20KACA%20BALI%20BLANGSINGA&query_place_id=ChIJe-enbpIV0i0RoQli_L5cKuo","Tujuan Wisata"
"Dermaga Serangan","4.5","615","dermaga, Jl. Tukad Punggawa","Kota Denpasar","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dermaga%20Serangan&query_place_id=ChIJexYA_IJB0i0RPUST-Kbzgbs","Tujuan Wisata"
"Bali TOUR Adventure","5","2","Gg. Mangga No.5","Kota Denpasar","Bali","ID","http://www.balitouradventure.com/","+62 822-3746-4865","Agen Tur Kapal","Biro Wisata","Penyelenggara Perjalanan","Tujuan Wisata","Pusat Informasi Pariwisata",,,,,,"https://www.google.com/maps/search/?api=1&query=Bali%20TOUR%20Adventure&query_place_id=ChIJwbjMcGhB0i0RaokhLtwOMto","Agen Tur Kapal"
"Blue Ocean Tour Nusa Penida","4.5","4","Banjar Anyar","Kabupaten Klungkung","Bali","ID",,"+62 812-3613-9459","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Blue%20Ocean%20Tour%20Nusa%20Penida&query_place_id=ChIJUeu0PKdz0i0R57a-RtxdZjA","Tujuan Wisata"
"Tour islands Lembongan","5","1","8F52+553, Jalan Raya Lembongan Klaktak","Kabupaten Klungkung","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Tour%20islands%20Lembongan&query_place_id=ChIJ3cDy-u5t0i0R6pRdNVXIWX0","Tujuan Wisata"
"Bali Travel and Staycation","4.1","8","Jl. Sekar Jepun","Kota Denpasar","Bali","ID","https://sites.google.com/view/balitravelandstaycation?usp=sharing","+62 812-2699-6756","Tujuan Wisata","Biro Wisata",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bali%20Travel%20and%20Staycation&query_place_id=ChIJMTmoyXbx0S0R2ZtpkIIifWs","Tujuan Wisata"
"Pantai Matahari Terbit Sanur","4.6","3614","Jl. Matahari Terbit","Kota Denpasar","Bali","ID","https://sanurharbour.com/","","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Pantai%20Matahari%20Terbit%20Sanur&query_place_id=ChIJ-5ELBDBB0i0ROUVj8XeSTcE","Tujuan Wisata"
"Panorama point","4","167","8C9W+MP9","Kabupaten Klungkung","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Panorama%20point&query_place_id=ChIJ-Xs6i-Nt0i0RBOGOfq_HrXk","Tujuan Wisata"
"BALI NATAJAYA Tours","4.9","19","Jl. Palapa I Jl. Sidakarya No.1","Kota Denpasar","Bali","ID","https://g.page/bali-amazing-tours?av","+62 852-3717-7669","Biro Wisata","Agen Tur Kapal","Layanan Taksi","Penyelenggara Perjalanan","Tujuan Wisata","Pusat Informasi Pariwisata","Layanan Transportasi",,,,"https://www.google.com/maps/search/?api=1&query=BALI%20NATAJAYA%20Tours&query_place_id=ChIJU9QdkbBB0i0RPBMJnf0hgpI","Biro Wisata"
"Taman Kumbasari","4.6","625","86V6+FPH, Jl. Ps. Kumbasari","Kota Denpasar","Bali","ID",,"","Tujuan Wisata","Taman",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Taman%20Kumbasari&query_place_id=ChIJGTjbCdxB0i0RUG8eRve1SII","Tujuan Wisata"
"DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa","4","5938",,"Kabupaten Badung","Bali","ID","https://www.tanjungbenoa.co.id/tiket/pulau-penyu-glass-bottom-boat-bali/","+62 815-5808-0876","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=DELUANG%20SARI%20Penangkaran%20Penyu%20Bali%20Tanjung%20Benoa&query_place_id=ChIJR41mLqND0i0R3vM_t4a9Uj0","Tujuan Wisata"
"Lembongan Island","4.6","49","Nusa Lembongan","Kabupaten Klungkung","Bali","ID",,"+62 812-4686-5566","Tujuan Wisata","Hotel","Biro Wisata","Pusat Informasi Pariwisata",,,,,,,"https://www.google.com/maps/search/?api=1&query=Lembongan%20Island&query_place_id=ChIJLYGWM6Ft0i0R1nIJhCV_0W8","Tujuan Wisata"
"Naratama Bali Tour","5","8","Jl. Pratama No.72","Kabupaten Badung","Bali","ID","https://www.instagram.com/naratama.balitour","+62 812-4628-0703","Tujuan Wisata","Pusat Informasi Pariwisata",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Naratama%20Bali%20Tour&query_place_id=ChIJzxtWO-tD0i0Rif3wgHDztVM","Tujuan Wisata"
"Sunset Point","4.6","604","Tj. Sanghyang","Kabupaten Klungkung","Bali","ID",,"","Tujuan Wisata","Restoran",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Sunset%20Point&query_place_id=ChIJ7-c1Iq1t0i0Rv7Jz6bW6-1U","Tujuan Wisata"
